asset_id,entity_id,entity_type,entity_name,asset_kind,local_path,primary_url,source_page_url,source_authority,copyright_owner,expected_min_width,expected_min_height,preferred_aspect,desktop_focal_x,desktop_focal_y,mobile_focal_x,mobile_focal_y,crop_strategy,download_status,qa_status,notes
champion:mordekaiser:generated_cinematic_9x16,char:mordekaiser,CHAMPION,Mordekaiser,GENERATED_CINEMATIC_9X16,champions/generated/mordekaiser-cinematic-9x16.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/mordekaiser.jpg using focal points; never stretch.
champion:morgana:master,char:morgana,CHAMPION,Morgana,MASTER_SPLASH,champions/master/morgana.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Morgana_0.jpg,https://www.leagueoflegends.com/en-us/champions/morgana/,RIOT_DATA_DRAGON,"Riot Games, Inc.",1200,700,~1.69:1,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,Official base splash. Use as master for derived crops; do not upscale low-res portrait assets.
champion:morgana:loading,char:morgana,CHAMPION,Morgana,NATIVE_LOADING,champions/master/morgana-loading.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Morgana_0.jpg,https://www.leagueoflegends.com/en-us/champions/morgana/,RIOT_DATA_DRAGON,"Riot Games, Inc.",300,550,~9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,"Official loading art; useful as fallback in vertical contexts, but cinematic should prefer master splash crop if quality is better."
champion:morgana:generated_portrait_512,char:morgana,CHAMPION,Morgana,GENERATED_PORTRAIT_512,champions/generated/morgana-portrait-512.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,1:1,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/morgana.jpg using focal points; never stretch.
champion:morgana:generated_card_4x5,char:morgana,CHAMPION,Morgana,GENERATED_CARD_4X5,champions/generated/morgana-card-4x5.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,4:5,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/morgana.jpg using focal points; never stretch.
champion:morgana:generated_hero_16x9,char:morgana,CHAMPION,Morgana,GENERATED_HERO_16X9,champions/generated/morgana-hero-16x9.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,16:9,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/morgana.jpg using focal points; never stretch.
champion:morgana:generated_cinematic_9x16,char:morgana,CHAMPION,Morgana,GENERATED_CINEMATIC_9X16,champions/generated/morgana-cinematic-9x16.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/morgana.jpg using focal points; never stretch.
champion:naafiri:master,char:naafiri,CHAMPION,Naafiri,MASTER_SPLASH,champions/master/naafiri.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Naafiri_0.jpg,https://www.leagueoflegends.com/en-us/champions/naafiri/,RIOT_DATA_DRAGON,"Riot Games, Inc.",1200,700,~1.69:1,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,Official base splash. Use as master for derived crops; do not upscale low-res portrait assets.
champion:naafiri:loading,char:naafiri,CHAMPION,Naafiri,NATIVE_LOADING,champions/master/naafiri-loading.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Naafiri_0.jpg,https://www.leagueoflegends.com/en-us/champions/naafiri/,RIOT_DATA_DRAGON,"Riot Games, Inc.",300,550,~9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,"Official loading art; useful as fallback in vertical contexts, but cinematic should prefer master splash crop if quality is better."
champion:naafiri:generated_portrait_512,char:naafiri,CHAMPION,Naafiri,GENERATED_PORTRAIT_512,champions/generated/naafiri-portrait-512.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,1:1,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/naafiri.jpg using focal points; never stretch.
champion:naafiri:generated_card_4x5,char:naafiri,CHAMPION,Naafiri,GENERATED_CARD_4X5,champions/generated/naafiri-card-4x5.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,4:5,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/naafiri.jpg using focal points; never stretch.
champion:naafiri:generated_hero_16x9,char:naafiri,CHAMPION,Naafiri,GENERATED_HERO_16X9,champions/generated/naafiri-hero-16x9.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,16:9,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/naafiri.jpg using focal points; never stretch.
champion:naafiri:generated_cinematic_9x16,char:naafiri,CHAMPION,Naafiri,GENERATED_CINEMATIC_9X16,champions/generated/naafiri-cinematic-9x16.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/naafiri.jpg using focal points; never stretch.
champion:nami:master,char:nami,CHAMPION,Nami,MASTER_SPLASH,champions/master/nami.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nami_0.jpg,https://www.leagueoflegends.com/en-us/champions/nami/,RIOT_DATA_DRAGON,"Riot Games, Inc.",1200,700,~1.69:1,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,Official base splash. Use as master for derived crops; do not upscale low-res portrait assets.
champion:nami:loading,char:nami,CHAMPION,Nami,NATIVE_LOADING,champions/master/nami-loading.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nami_0.jpg,https://www.leagueoflegends.com/en-us/champions/nami/,RIOT_DATA_DRAGON,"Riot Games, Inc.",300,550,~9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,"Official loading art; useful as fallback in vertical contexts, but cinematic should prefer master splash crop if quality is better."
champion:nami:generated_portrait_512,char:nami,CHAMPION,Nami,GENERATED_PORTRAIT_512,champions/generated/nami-portrait-512.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,1:1,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/nami.jpg using focal points; never stretch.
champion:nami:generated_card_4x5,char:nami,CHAMPION,Nami,GENERATED_CARD_4X5,champions/generated/nami-card-4x5.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,4:5,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/nami.jpg using focal points; never stretch.
champion:nami:generated_hero_16x9,char:nami,CHAMPION,Nami,GENERATED_HERO_16X9,champions/generated/nami-hero-16x9.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,16:9,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/nami.jpg using focal points; never stretch.
champion:nami:generated_cinematic_9x16,char:nami,CHAMPION,Nami,GENERATED_CINEMATIC_9X16,champions/generated/nami-cinematic-9x16.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/nami.jpg using focal points; never stretch.
champion:nasus:master,char:nasus,CHAMPION,Nasus,MASTER_SPLASH,champions/master/nasus.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nasus_0.jpg,https://www.leagueoflegends.com/en-us/champions/nasus/,RIOT_DATA_DRAGON,"Riot Games, Inc.",1200,700,~1.69:1,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,Official base splash. Use as master for derived crops; do not upscale low-res portrait assets.
champion:nasus:loading,char:nasus,CHAMPION,Nasus,NATIVE_LOADING,champions/master/nasus-loading.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nasus_0.jpg,https://www.leagueoflegends.com/en-us/champions/nasus/,RIOT_DATA_DRAGON,"Riot Games, Inc.",300,550,~9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,"Official loading art; useful as fallback in vertical contexts, but cinematic should prefer master splash crop if quality is better."
champion:nasus:generated_portrait_512,char:nasus,CHAMPION,Nasus,GENERATED_PORTRAIT_512,champions/generated/nasus-portrait-512.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,1:1,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/nasus.jpg using focal points; never stretch.
champion:nasus:generated_card_4x5,char:nasus,CHAMPION,Nasus,GENERATED_CARD_4X5,champions/generated/nasus-card-4x5.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,4:5,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/nasus.jpg using focal points; never stretch.
champion:nasus:generated_hero_16x9,char:nasus,CHAMPION,Nasus,GENERATED_HERO_16X9,champions/generated/nasus-hero-16x9.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,16:9,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/nasus.jpg using focal points; never stretch.
champion:nasus:generated_cinematic_9x16,char:nasus,CHAMPION,Nasus,GENERATED_CINEMATIC_9X16,champions/generated/nasus-cinematic-9x16.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/nasus.jpg using focal points; never stretch.
champion:nautilus:master,char:nautilus,CHAMPION,Nautilus,MASTER_SPLASH,champions/master/nautilus.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nautilus_0.jpg,https://www.leagueoflegends.com/en-us/champions/nautilus/,RIOT_DATA_DRAGON,"Riot Games, Inc.",1200,700,~1.69:1,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,Official base splash. Use as master for derived crops; do not upscale low-res portrait assets.
champion:nautilus:loading,char:nautilus,CHAMPION,Nautilus,NATIVE_LOADING,champions/master/nautilus-loading.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nautilus_0.jpg,https://www.leagueoflegends.com/en-us/champions/nautilus/,RIOT_DATA_DRAGON,"Riot Games, Inc.",300,550,~9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,"Official loading art; useful as fallback in vertical contexts, but cinematic should prefer master splash crop if quality is better."
champion:nautilus:generated_portrait_512,char:nautilus,CHAMPION,Nautilus,GENERATED_PORTRAIT_512,champions/generated/nautilus-portrait-512.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,1:1,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/nautilus.jpg using focal points; never stretch.
champion:nautilus:generated_card_4x5,char:nautilus,CHAMPION,Nautilus,GENERATED_CARD_4X5,champions/generated/nautilus-card-4x5.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,4:5,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/nautilus.jpg using focal points; never stretch.
champion:nautilus:generated_hero_16x9,char:nautilus,CHAMPION,Nautilus,GENERATED_HERO_16X9,champions/generated/nautilus-hero-16x9.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,16:9,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/nautilus.jpg using focal points; never stretch.
champion:nautilus:generated_cinematic_9x16,char:nautilus,CHAMPION,Nautilus,GENERATED_CINEMATIC_9X16,champions/generated/nautilus-cinematic-9x16.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/nautilus.jpg using focal points; never stretch.
champion:neeko:master,char:neeko,CHAMPION,Neeko,MASTER_SPLASH,champions/master/neeko.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Neeko_0.jpg,https://www.leagueoflegends.com/en-us/champions/neeko/,RIOT_DATA_DRAGON,"Riot Games, Inc.",1200,700,~1.69:1,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,Official base splash. Use as master for derived crops; do not upscale low-res portrait assets.
champion:neeko:loading,char:neeko,CHAMPION,Neeko,NATIVE_LOADING,champions/master/neeko-loading.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Neeko_0.jpg,https://www.leagueoflegends.com/en-us/champions/neeko/,RIOT_DATA_DRAGON,"Riot Games, Inc.",300,550,~9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,"Official loading art; useful as fallback in vertical contexts, but cinematic should prefer master splash crop if quality is better."
champion:neeko:generated_portrait_512,char:neeko,CHAMPION,Neeko,GENERATED_PORTRAIT_512,champions/generated/neeko-portrait-512.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,1:1,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/neeko.jpg using focal points; never stretch.
champion:neeko:generated_card_4x5,char:neeko,CHAMPION,Neeko,GENERATED_CARD_4X5,champions/generated/neeko-card-4x5.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,4:5,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/neeko.jpg using focal points; never stretch.
champion:neeko:generated_hero_16x9,char:neeko,CHAMPION,Neeko,GENERATED_HERO_16X9,champions/generated/neeko-hero-16x9.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,16:9,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/neeko.jpg using focal points; never stretch.
champion:neeko:generated_cinematic_9x16,char:neeko,CHAMPION,Neeko,GENERATED_CINEMATIC_9X16,champions/generated/neeko-cinematic-9x16.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/neeko.jpg using focal points; never stretch.
champion:nidalee:master,char:nidalee,CHAMPION,Nidalee,MASTER_SPLASH,champions/master/nidalee.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nidalee_0.jpg,https://www.leagueoflegends.com/en-us/champions/nidalee/,RIOT_DATA_DRAGON,"Riot Games, Inc.",1200,700,~1.69:1,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,Official base splash. Use as master for derived crops; do not upscale low-res portrait assets.
champion:nidalee:loading,char:nidalee,CHAMPION,Nidalee,NATIVE_LOADING,champions/master/nidalee-loading.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nidalee_0.jpg,https://www.leagueoflegends.com/en-us/champions/nidalee/,RIOT_DATA_DRAGON,"Riot Games, Inc.",300,550,~9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,"Official loading art; useful as fallback in vertical contexts, but cinematic should prefer master splash crop if quality is better."
champion:nidalee:generated_portrait_512,char:nidalee,CHAMPION,Nidalee,GENERATED_PORTRAIT_512,champions/generated/nidalee-portrait-512.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,1:1,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/nidalee.jpg using focal points; never stretch.
champion:nidalee:generated_card_4x5,char:nidalee,CHAMPION,Nidalee,GENERATED_CARD_4X5,champions/generated/nidalee-card-4x5.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,4:5,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/nidalee.jpg using focal points; never stretch.
champion:nidalee:generated_hero_16x9,char:nidalee,CHAMPION,Nidalee,GENERATED_HERO_16X9,champions/generated/nidalee-hero-16x9.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,16:9,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/nidalee.jpg using focal points; never stretch.
champion:nidalee:generated_cinematic_9x16,char:nidalee,CHAMPION,Nidalee,GENERATED_CINEMATIC_9X16,champions/generated/nidalee-cinematic-9x16.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/nidalee.jpg using focal points; never stretch.
champion:nilah:master,char:nilah,CHAMPION,Nilah,MASTER_SPLASH,champions/master/nilah.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nilah_0.jpg,https://www.leagueoflegends.com/en-us/champions/nilah/,RIOT_DATA_DRAGON,"Riot Games, Inc.",1200,700,~1.69:1,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,Official base splash. Use as master for derived crops; do not upscale low-res portrait assets.
champion:nilah:loading,char:nilah,CHAMPION,Nilah,NATIVE_LOADING,champions/master/nilah-loading.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nilah_0.jpg,https://www.leagueoflegends.com/en-us/champions/nilah/,RIOT_DATA_DRAGON,"Riot Games, Inc.",300,550,~9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,"Official loading art; useful as fallback in vertical contexts, but cinematic should prefer master splash crop if quality is better."
champion:nilah:generated_portrait_512,char:nilah,CHAMPION,Nilah,GENERATED_PORTRAIT_512,champions/generated/nilah-portrait-512.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,1:1,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/nilah.jpg using focal points; never stretch.
champion:nilah:generated_card_4x5,char:nilah,CHAMPION,Nilah,GENERATED_CARD_4X5,champions/generated/nilah-card-4x5.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,4:5,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/nilah.jpg using focal points; never stretch.
champion:nilah:generated_hero_16x9,char:nilah,CHAMPION,Nilah,GENERATED_HERO_16X9,champions/generated/nilah-hero-16x9.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,16:9,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/nilah.jpg using focal points; never stretch.
champion:nilah:generated_cinematic_9x16,char:nilah,CHAMPION,Nilah,GENERATED_CINEMATIC_9X16,champions/generated/nilah-cinematic-9x16.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/nilah.jpg using focal points; never stretch.
champion:nocturne:master,char:nocturne,CHAMPION,Nocturne,MASTER_SPLASH,champions/master/nocturne.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nocturne_0.jpg,https://www.leagueoflegends.com/en-us/champions/nocturne/,RIOT_DATA_DRAGON,"Riot Games, Inc.",1200,700,~1.69:1,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,Official base splash. Use as master for derived crops; do not upscale low-res portrait assets.
champion:nocturne:loading,char:nocturne,CHAMPION,Nocturne,NATIVE_LOADING,champions/master/nocturne-loading.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nocturne_0.jpg,https://www.leagueoflegends.com/en-us/champions/nocturne/,RIOT_DATA_DRAGON,"Riot Games, Inc.",300,550,~9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,"Official loading art; useful as fallback in vertical contexts, but cinematic should prefer master splash crop if quality is better."
champion:nocturne:generated_portrait_512,char:nocturne,CHAMPION,Nocturne,GENERATED_PORTRAIT_512,champions/generated/nocturne-portrait-512.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,1:1,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/nocturne.jpg using focal points; never stretch.
champion:nocturne:generated_card_4x5,char:nocturne,CHAMPION,Nocturne,GENERATED_CARD_4X5,champions/generated/nocturne-card-4x5.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,4:5,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/nocturne.jpg using focal points; never stretch.
champion:nocturne:generated_hero_16x9,char:nocturne,CHAMPION,Nocturne,GENERATED_HERO_16X9,champions/generated/nocturne-hero-16x9.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,16:9,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/nocturne.jpg using focal points; never stretch.
champion:nocturne:generated_cinematic_9x16,char:nocturne,CHAMPION,Nocturne,GENERATED_CINEMATIC_9X16,champions/generated/nocturne-cinematic-9x16.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/nocturne.jpg using focal points; never stretch.
champion:nunu:master,char:nunu,CHAMPION,Nunu & Willump,MASTER_SPLASH,champions/master/nunu.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nunu_0.jpg,https://www.leagueoflegends.com/en-us/champions/nunu/,RIOT_DATA_DRAGON,"Riot Games, Inc.",1200,700,~1.69:1,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,Official base splash. Use as master for derived crops; do not upscale low-res portrait assets.
champion:nunu:loading,char:nunu,CHAMPION,Nunu & Willump,NATIVE_LOADING,champions/master/nunu-loading.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nunu_0.jpg,https://www.leagueoflegends.com/en-us/champions/nunu/,RIOT_DATA_DRAGON,"Riot Games, Inc.",300,550,~9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,"Official loading art; useful as fallback in vertical contexts, but cinematic should prefer master splash crop if quality is better."
champion:nunu:generated_portrait_512,char:nunu,CHAMPION,Nunu & Willump,GENERATED_PORTRAIT_512,champions/generated/nunu-portrait-512.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,1:1,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/nunu.jpg using focal points; never stretch.
champion:nunu:generated_card_4x5,char:nunu,CHAMPION,Nunu & Willump,GENERATED_CARD_4X5,champions/generated/nunu-card-4x5.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,4:5,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/nunu.jpg using focal points; never stretch.
champion:nunu:generated_hero_16x9,char:nunu,CHAMPION,Nunu & Willump,GENERATED_HERO_16X9,champions/generated/nunu-hero-16x9.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,16:9,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/nunu.jpg using focal points; never stretch.
champion:nunu:generated_cinematic_9x16,char:nunu,CHAMPION,Nunu & Willump,GENERATED_CINEMATIC_9X16,champions/generated/nunu-cinematic-9x16.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/nunu.jpg using focal points; never stretch.
champion:olaf:master,char:olaf,CHAMPION,Olaf,MASTER_SPLASH,champions/master/olaf.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Olaf_0.jpg,https://www.leagueoflegends.com/en-us/champions/olaf/,RIOT_DATA_DRAGON,"Riot Games, Inc.",1200,700,~1.69:1,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,Official base splash. Use as master for derived crops; do not upscale low-res portrait assets.
champion:olaf:loading,char:olaf,CHAMPION,Olaf,NATIVE_LOADING,champions/master/olaf-loading.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Olaf_0.jpg,https://www.leagueoflegends.com/en-us/champions/olaf/,RIOT_DATA_DRAGON,"Riot Games, Inc.",300,550,~9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,"Official loading art; useful as fallback in vertical contexts, but cinematic should prefer master splash crop if quality is better."
champion:olaf:generated_portrait_512,char:olaf,CHAMPION,Olaf,GENERATED_PORTRAIT_512,champions/generated/olaf-portrait-512.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,1:1,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/olaf.jpg using focal points; never stretch.
champion:olaf:generated_card_4x5,char:olaf,CHAMPION,Olaf,GENERATED_CARD_4X5,champions/generated/olaf-card-4x5.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,4:5,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/olaf.jpg using focal points; never stretch.
