champion_id,name,canonical_slug,ddragon_id,region_primary,official_title,narrative_roles,species,status,aliases,completeness_tier,needs_research,riot_champion_url,wiki_universe_url,wiki_data_url,ddragon_json_url,portrait_url,splash_url,loading_url,source_verified_online,last_verified_at,notes
char:malphite,Malphite,malphite,Malphite,Ixtal / Shurima,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/malphite/,https://wiki.leagueoflegends.com/en-us/Universe%3AMalphite,https://wiki.leagueoflegends.com/en-us/Template%3AData_Malphite,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Malphite.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Malphite.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Malphite_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Malphite_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:malzahar,Malzahar,malzahar,Malzahar,Shurima / The Void,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/malzahar/,https://wiki.leagueoflegends.com/en-us/Universe%3AMalzahar,https://wiki.leagueoflegends.com/en-us/Template%3AData_Malzahar,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Malzahar.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Malzahar.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Malzahar_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Malzahar_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:maokai,Maokai,maokai,Maokai,Shadow Isles,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/maokai/,https://wiki.leagueoflegends.com/en-us/Universe%3AMaokai,https://wiki.leagueoflegends.com/en-us/Template%3AData_Maokai,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Maokai.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Maokai.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Maokai_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Maokai_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:master-yi,Master Yi,master-yi,MasterYi,Ionia,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/master-yi/,https://wiki.leagueoflegends.com/en-us/Universe%3AMaster_Yi,https://wiki.leagueoflegends.com/en-us/Template%3AData_Master_Yi,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/MasterYi.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/MasterYi.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/MasterYi_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/MasterYi_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:mel,Mel,mel,Mel,Noxus / Piltover,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/mel/,https://wiki.leagueoflegends.com/en-us/Universe%3AMel,https://wiki.leagueoflegends.com/en-us/Template%3AData_Mel,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Mel.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Mel.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Mel_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Mel_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:milio,Milio,milio,Milio,Ixtal,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/milio/,https://wiki.leagueoflegends.com/en-us/Universe%3AMilio,https://wiki.leagueoflegends.com/en-us/Template%3AData_Milio,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Milio.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Milio.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Milio_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Milio_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:miss-fortune,Miss Fortune,miss-fortune,MissFortune,Bilgewater,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/miss-fortune/,https://wiki.leagueoflegends.com/en-us/Universe%3AMiss_Fortune,https://wiki.leagueoflegends.com/en-us/Template%3AData_Miss_Fortune,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/MissFortune.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/MissFortune.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/MissFortune_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/MissFortune_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:mordekaiser,Mordekaiser,mordekaiser,Mordekaiser,Noxus / Death Realm,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/mordekaiser/,https://wiki.leagueoflegends.com/en-us/Universe%3AMordekaiser,https://wiki.leagueoflegends.com/en-us/Template%3AData_Mordekaiser,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Mordekaiser.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Mordekaiser.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Mordekaiser_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Mordekaiser_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:morgana,Morgana,morgana,Morgana,Demacia / Targon,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/morgana/,https://wiki.leagueoflegends.com/en-us/Universe%3AMorgana,https://wiki.leagueoflegends.com/en-us/Template%3AData_Morgana,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Morgana.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Morgana.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Morgana_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Morgana_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:naafiri,Naafiri,naafiri,Naafiri,Shurima,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/naafiri/,https://wiki.leagueoflegends.com/en-us/Universe%3ANaafiri,https://wiki.leagueoflegends.com/en-us/Template%3AData_Naafiri,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Naafiri.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Naafiri.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Naafiri_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Naafiri_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:nami,Nami,nami,Nami,Targon / Runeterra,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/nami/,https://wiki.leagueoflegends.com/en-us/Universe%3ANami,https://wiki.leagueoflegends.com/en-us/Template%3AData_Nami,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Nami.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Nami.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nami_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nami_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:nasus,Nasus,nasus,Nasus,Shurima,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/nasus/,https://wiki.leagueoflegends.com/en-us/Universe%3ANasus,https://wiki.leagueoflegends.com/en-us/Template%3AData_Nasus,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Nasus.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Nasus.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nasus_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nasus_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:nautilus,Nautilus,nautilus,Nautilus,Bilgewater,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/nautilus/,https://wiki.leagueoflegends.com/en-us/Universe%3ANautilus,https://wiki.leagueoflegends.com/en-us/Template%3AData_Nautilus,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Nautilus.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Nautilus.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nautilus_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nautilus_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:neeko,Neeko,neeko,Neeko,Ixtal,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/neeko/,https://wiki.leagueoflegends.com/en-us/Universe%3ANeeko,https://wiki.leagueoflegends.com/en-us/Template%3AData_Neeko,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Neeko.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Neeko.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Neeko_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Neeko_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:nidalee,Nidalee,nidalee,Nidalee,Ixtal,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/nidalee/,https://wiki.leagueoflegends.com/en-us/Universe%3ANidalee,https://wiki.leagueoflegends.com/en-us/Template%3AData_Nidalee,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Nidalee.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Nidalee.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nidalee_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nidalee_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:nilah,Nilah,nilah,Nilah,Bilgewater / Kathkan,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/nilah/,https://wiki.leagueoflegends.com/en-us/Universe%3ANilah,https://wiki.leagueoflegends.com/en-us/Template%3AData_Nilah,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Nilah.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Nilah.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nilah_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nilah_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:nocturne,Nocturne,nocturne,Nocturne,Runeterra / Spirit Realm,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/nocturne/,https://wiki.leagueoflegends.com/en-us/Universe%3ANocturne,https://wiki.leagueoflegends.com/en-us/Template%3AData_Nocturne,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Nocturne.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Nocturne.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nocturne_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nocturne_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:nunu,Nunu & Willump,nunu,Nunu,Freljord,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/nunu/,https://wiki.leagueoflegends.com/en-us/Universe%3ANunu_%26_Willump,https://wiki.leagueoflegends.com/en-us/Template%3AData_Nunu_%26_Willump,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Nunu.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Nunu.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nunu_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Nunu_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:olaf,Olaf,olaf,Olaf,Freljord,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/olaf/,https://wiki.leagueoflegends.com/en-us/Universe%3AOlaf,https://wiki.leagueoflegends.com/en-us/Template%3AData_Olaf,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Olaf.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Olaf.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Olaf_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Olaf_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:orianna,Orianna,orianna,Orianna,Piltover / Zaun,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/orianna/,https://wiki.leagueoflegends.com/en-us/Universe%3AOrianna,https://wiki.leagueoflegends.com/en-us/Template%3AData_Orianna,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Orianna.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Orianna.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Orianna_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Orianna_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:ornn,Ornn,ornn,Ornn,Freljord,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/ornn/,https://wiki.leagueoflegends.com/en-us/Universe%3AOrnn,https://wiki.leagueoflegends.com/en-us/Template%3AData_Ornn,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Ornn.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Ornn.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Ornn_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ornn_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:pantheon,Pantheon,pantheon,Pantheon,Targon,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/pantheon/,https://wiki.leagueoflegends.com/en-us/Universe%3APantheon,https://wiki.leagueoflegends.com/en-us/Template%3AData_Pantheon,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Pantheon.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Pantheon.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Pantheon_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Pantheon_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:poppy,Poppy,poppy,Poppy,Demacia,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/poppy/,https://wiki.leagueoflegends.com/en-us/Universe%3APoppy,https://wiki.leagueoflegends.com/en-us/Template%3AData_Poppy,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Poppy.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Poppy.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Poppy_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Poppy_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:pyke,Pyke,pyke,Pyke,Bilgewater,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/pyke/,https://wiki.leagueoflegends.com/en-us/Universe%3APyke,https://wiki.leagueoflegends.com/en-us/Template%3AData_Pyke,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Pyke.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Pyke.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Pyke_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Pyke_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:qiyana,Qiyana,qiyana,Qiyana,Ixtal,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/qiyana/,https://wiki.leagueoflegends.com/en-us/Universe%3AQiyana,https://wiki.leagueoflegends.com/en-us/Template%3AData_Qiyana,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Qiyana.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Qiyana.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Qiyana_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Qiyana_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:quinn,Quinn,quinn,Quinn,Demacia,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/quinn/,https://wiki.leagueoflegends.com/en-us/Universe%3AQuinn,https://wiki.leagueoflegends.com/en-us/Template%3AData_Quinn,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Quinn.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Quinn.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Quinn_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Quinn_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:rakan,Rakan,rakan,Rakan,Ionia,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/rakan/,https://wiki.leagueoflegends.com/en-us/Universe%3ARakan,https://wiki.leagueoflegends.com/en-us/Template%3AData_Rakan,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Rakan.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Rakan.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Rakan_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Rakan_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:rammus,Rammus,rammus,Rammus,Shurima,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/rammus/,https://wiki.leagueoflegends.com/en-us/Universe%3ARammus,https://wiki.leagueoflegends.com/en-us/Template%3AData_Rammus,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Rammus.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Rammus.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Rammus_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Rammus_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:rek-sai,Rek'Sai,rek-sai,RekSai,Shurima / The Void,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/rek-sai/,https://wiki.leagueoflegends.com/en-us/Universe%3ARek'Sai,https://wiki.leagueoflegends.com/en-us/Template%3AData_Rek'Sai,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/RekSai.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/RekSai.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/RekSai_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/RekSai_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:rell,Rell,rell,Rell,Noxus,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/rell/,https://wiki.leagueoflegends.com/en-us/Universe%3ARell,https://wiki.leagueoflegends.com/en-us/Template%3AData_Rell,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Rell.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Rell.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Rell_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Rell_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:renata-glasc,Renata Glasc,renata-glasc,Renata,Zaun,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/renata-glasc/,https://wiki.leagueoflegends.com/en-us/Universe%3ARenata_Glasc,https://wiki.leagueoflegends.com/en-us/Template%3AData_Renata_Glasc,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Renata.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Renata.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Renata_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Renata_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:renekton,Renekton,renekton,Renekton,Shurima,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/renekton/,https://wiki.leagueoflegends.com/en-us/Universe%3ARenekton,https://wiki.leagueoflegends.com/en-us/Template%3AData_Renekton,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Renekton.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Renekton.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Renekton_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Renekton_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:rengar,Rengar,rengar,Rengar,Ixtal,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/rengar/,https://wiki.leagueoflegends.com/en-us/Universe%3ARengar,https://wiki.leagueoflegends.com/en-us/Template%3AData_Rengar,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Rengar.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Rengar.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Rengar_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Rengar_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:riven,Riven,riven,Riven,Noxus / Ionia,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/riven/,https://wiki.leagueoflegends.com/en-us/Universe%3ARiven,https://wiki.leagueoflegends.com/en-us/Template%3AData_Riven,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Riven.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Riven.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Riven_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Riven_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:rumble,Rumble,rumble,Rumble,Bandle City,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/rumble/,https://wiki.leagueoflegends.com/en-us/Universe%3ARumble,https://wiki.leagueoflegends.com/en-us/Template%3AData_Rumble,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Rumble.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Rumble.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Rumble_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Rumble_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:ryze,Ryze,ryze,Ryze,Runeterra,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/ryze/,https://wiki.leagueoflegends.com/en-us/Universe%3ARyze,https://wiki.leagueoflegends.com/en-us/Template%3AData_Ryze,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Ryze.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Ryze.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Ryze_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Ryze_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:samira,Samira,samira,Samira,Noxus / Shurima,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/samira/,https://wiki.leagueoflegends.com/en-us/Universe%3ASamira,https://wiki.leagueoflegends.com/en-us/Template%3AData_Samira,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Samira.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Samira.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Samira_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Samira_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:sejuani,Sejuani,sejuani,Sejuani,Freljord,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/sejuani/,https://wiki.leagueoflegends.com/en-us/Universe%3ASejuani,https://wiki.leagueoflegends.com/en-us/Template%3AData_Sejuani,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Sejuani.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Sejuani.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Sejuani_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Sejuani_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
char:senna,Senna,senna,Senna,Demacia / Shadow Isles,,,,,,C_INDEXED,TRUE,https://www.leagueoflegends.com/en-us/champions/senna/,https://wiki.leagueoflegends.com/en-us/Universe%3ASenna,https://wiki.leagueoflegends.com/en-us/Template%3AData_Senna,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Senna.json,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Senna.png,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Senna_0.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Senna_0.jpg,UNTESTED,,Seed registry. Enrich from primary Riot bio + official Wiki Universe; do not treat gameplay tags as narrative roles.
